/app/Repos/pandas/scripts/bench_join.py,41,49,do_outer_join,None,[a:Any;b:Any;av:Any;bv:Any],/app/Repos/pandas/scripts/bench_join.py,49,56,do_inner_join,None,[a:Any;b:Any;av:Any;bv:Any],76
/app/Repos/pandas/pandas/stats/moments.py,567,596,rolling_apply,None,[arg:Any;window:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],/app/Repos/pandas/pandas/stats/moments.py,820,844,expanding_apply,None,[arg:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],24,75
/app/Repos/pandas/pandas/tests/test_frame.py,6127,6157,test_append_empty_dataframe,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6157,6199,test_append_dtypes,None,[self:Any],28,76
/app/Repos/pandas/pandas/tests/test_frame.py,12111,12122,test_date_query_method,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12122,12136,test_date_query_with_NaT,None,[self:Any],46,90
/app/Repos/pandas/pandas/tests/test_frame.py,11679,11690,test_isin,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,11714,11725,test_isin_with_string_scalar,None,[self:Any],57,71
/app/Repos/pandas/pandas/tests/test_frame.py,6673,6713,test_drop_duplicates,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6713,6735,test_drop_duplicates_tuple,None,[self:Any],68,88
/app/Repos/pandas/pandas/tests/test_frame.py,6876,6921,test_fillna,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6954,6961,test_bfill,None,[self:Any],35,81
/app/Repos/pandas/pandas/tests/test_frame.py,6947,6954,test_ffill,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6954,6961,test_bfill,None,[self:Any],52,86
/app/Repos/pandas/pandas/tests/test_frame.py,7243,7285,test_regex_replace_list_obj,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7285,7333,test_regex_replace_list_obj_inplace,None,[self:Any],78
/app/Repos/pandas/pandas/tests/test_frame.py,9506,9567,test_combine_first,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9780,9793,test_combineMult,None,[self:Any],26,79
/app/Repos/pandas/pandas/tests/test_frame.py,12148,12161,test_date_index_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12373,12386,test_date_index_query_with_NaT,None,[self:Any],91
/app/Repos/pandas/pandas/tests/test_frame.py,9736,9780,test_combineAdd,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9780,9793,test_combineMult,None,[self:Any],30,88
/app/Repos/pandas/pandas/tests/test_frame.py,12111,12122,test_date_query_method,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12373,12386,test_date_index_query_with_NaT,None,[self:Any],25,76
/app/Repos/pandas/pandas/tests/test_frame.py,12122,12136,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12373,12386,test_date_index_query_with_NaT,None,[self:Any],50,80
/app/Repos/pandas/pandas/tests/test_frame.py,12136,12148,test_date_index_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12373,12386,test_date_index_query_with_NaT,None,[self:Any],80
/app/Repos/pandas/pandas/tests/test_frame.py,12161,12174,test_date_index_query_with_NaT_duplicates,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12373,12386,test_date_index_query_with_NaT,None,[self:Any],41,80
/app/Repos/pandas/pandas/tests/test_frame.py,7411,7467,test_regex_replace_dict_mixed,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7518,7533,test_regex_replace_regex_list_to_numeric,None,[self:Any],23,77
/app/Repos/pandas/pandas/tests/test_frame.py,12336,12347,test_date_query_method,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12373,12386,test_date_index_query_with_NaT,None,[self:Any],25,76
/app/Repos/pandas/pandas/tests/test_frame.py,7467,7484,test_regex_replace_dict_nested,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7518,7533,test_regex_replace_regex_list_to_numeric,None,[self:Any],27,70
/app/Repos/pandas/pandas/tests/test_frame.py,12347,12361,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12373,12386,test_date_index_query_with_NaT,None,[self:Any],50,80
/app/Repos/pandas/pandas/tests/test_frame.py,12361,12373,test_date_index_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12373,12386,test_date_index_query_with_NaT,None,[self:Any],90
/app/Repos/pandas/pandas/tests/test_frame.py,7489,7503,test_regex_replace_list_to_scalar,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7518,7533,test_regex_replace_regex_list_to_numeric,None,[self:Any],44,78
/app/Repos/pandas/pandas/tests/test_frame.py,7503,7518,test_regex_replace_str_to_numeric,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7518,7533,test_regex_replace_regex_list_to_numeric,None,[self:Any],56,91
/app/Repos/pandas/pandas/tests/test_frame.py,11866,11916,check_query_with_named_multiindex,None,[self:Any;parser:Any;engine:Any],/app/Repos/pandas/pandas/tests/test_frame.py,11920,12008,check_query_with_unnamed_multiindex,None,[self:Any;parser:Any;engine:Any],38,90
/app/Repos/pandas/pandas/tests/test_frame.py,8977,9007,test_apply_empty_infer_type,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8985,8994,_checkit,None,[axis:Any;raw:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,7058,7124,test_regex_replace_scalar,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7124,7243,test_regex_replace_scalar_inplace,None,[self:Any],52,98
/app/Repos/pandas/pandas/tests/test_frame.py,5305,5329,test_to_csv_cols_reordering,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5335,5377,test_to_csv_new_dupe_cols,None,[self:Any],49,72
/app/Repos/pandas/pandas/tests/test_frame.py,6838,6850,test_drop_col_still_multiindex,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1518,1537,test_mixed_depth_get,None,[self:Any],18,70
/app/Repos/pandas/pandas/tests/test_frame.py,11690,11696,test_isin_empty,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,11696,11714,test_isin_dict,None,[self:Any],39,92
/app/Repos/pandas/pandas/tests/test_frame.py,12111,12122,test_date_query_method,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12148,12161,test_date_index_query_with_NaT,None,[self:Any],25,76
/app/Repos/pandas/pandas/tests/test_frame.py,8981,8999,_check,None,[df:Any;f:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8985,8994,_checkit,None,[axis:Any;raw:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,7411,7467,test_regex_replace_dict_mixed,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7489,7503,test_regex_replace_list_to_scalar,None,[self:Any],25,74
/app/Repos/pandas/pandas/tests/test_frame.py,5948,5960,test_to_csv_index_no_leading_comma,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5960,5980,test_to_csv_line_terminators,None,[self:Any],66,88
/app/Repos/pandas/pandas/tests/test_tseries.py,163,179,test_left_join_indexer2,None,[],/app/Repos/pandas/pandas/tests/test_tseries.py,179,195,test_outer_join_indexer2,None,[],88
/app/Repos/pandas/pandas/tests/test_frame.py,12111,12122,test_date_query_method,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12136,12148,test_date_index_query,None,[self:Any],25,76
/app/Repos/pandas/pandas/tests/test_frame.py,12122,12136,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12148,12161,test_date_index_query_with_NaT,None,[self:Any],50,80
/app/Repos/pandas/pandas/tests/test_frame.py,9567,9640,test_combine_first_mixed_bug,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9657,9670,test_update_dtypes,None,[self:Any],54,75
/app/Repos/pandas/pandas/tests/test_frame.py,7467,7484,test_regex_replace_dict_nested,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7489,7503,test_regex_replace_list_to_scalar,None,[self:Any],27,74
/app/Repos/pandas/pandas/tests/test_frame.py,6876,6921,test_fillna,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6947,6954,test_ffill,None,[self:Any],35,86
/app/Repos/pandas/pandas/tests/test_tseries.py,388,405,test_series_grouper,None,[],/app/Repos/pandas/pandas/tests/test_tseries.py,405,422,test_series_bin_grouper,None,[],51,83
/app/Repos/pandas/pandas/tests/test_frame.py,12122,12136,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12136,12148,test_date_index_query,None,[self:Any],56,85
/app/Repos/pandas/pandas/tests/test_frame.py,12136,12148,test_date_index_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12148,12161,test_date_index_query_with_NaT,None,[self:Any],90
/app/Repos/pandas/pandas/tests/test_frame.py,9987,10010,test_cummin,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,10010,10033,test_cummax,None,[self:Any],41,83
/app/Repos/pandas/pandas/tests/test_frame.py,8317,8323,test_align_fill_method_inner,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8329,8335,test_align_fill_method_left,None,[self:Any],71
/app/Repos/pandas/pandas/tests/test_frame.py,7411,7467,test_regex_replace_dict_mixed,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7503,7518,test_regex_replace_str_to_numeric,None,[self:Any],30,79
/app/Repos/pandas/pandas/stats/moments.py,164,181,rolling_cov,None,[arg1:Any;arg2:Any;window:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],/app/Repos/pandas/pandas/stats/moments.py,172,177,_get_cov,None,[X:Any;Y:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,12234,12248,test_query_index_with_name,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12248,12263,test_query_index_without_name,None,[self:Any],58,93
/app/Repos/pandas/pandas/tests/test_frame.py,12263,12291,test_nested_scope,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12398,12427,test_nested_scope,None,[self:Any],87
/app/Repos/pandas/pandas/tests/test_frame.py,10997,11007,test_constructor_ndarray_copy,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,11150,11159,test_modify_values,None,[self:Any],23,78
/app/Repos/pandas/pandas/tests/test_frame.py,8323,8329,test_align_fill_method_outer,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8329,8335,test_align_fill_method_left,None,[self:Any],71
/app/Repos/pandas/pandas/tests/test_frame.py,7467,7484,test_regex_replace_dict_nested,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7503,7518,test_regex_replace_str_to_numeric,None,[self:Any],36,81
/app/Repos/pandas/pandas/stats/moments.py,506,521,_rolling_func,None,[func:Any;desc:Any;check_minp:Any],/app/Repos/pandas/pandas/stats/moments.py,699,713,f,None,[arg:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any;**kwargs:Any],64,90
/app/Repos/pandas/pandas/tests/test_frame.py,12161,12174,test_date_index_query_with_NaT_duplicates,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12386,12398,test_date_index_query_with_NaT_duplicates,None,[self:Any],50,80
/app/Repos/pandas/pandas/tests/test_msgpack/test_read_size.py,5,19,test_read_array_header,None,[],/app/Repos/pandas/pandas/tests/test_msgpack/test_read_size.py,49,58,test_correct_type_nested_array,None,[],22,81
/app/Repos/pandas/pandas/tests/test_frame.py,8617,8626,test_transpose_get_view,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,11150,11159,test_modify_values,None,[self:Any],17,71
/app/Repos/pandas/pandas/tests/test_frame.py,8383,8505,test_where,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8478,8493,_check_set,None,[df:Any;cond:Any;check_dtypes:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,7489,7503,test_regex_replace_list_to_scalar,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7503,7518,test_regex_replace_str_to_numeric,None,[self:Any],41,78
/app/Repos/pandas/pandas/stats/moments.py,507,519,f,None,[arg:Any;window:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any;**kwargs:Any],/app/Repos/pandas/pandas/stats/moments.py,699,713,f,None,[arg:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any;**kwargs:Any],67,94
/app/Repos/pandas/pandas/tests/test_frame.py,12122,12136,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12386,12398,test_date_index_query_with_NaT_duplicates,None,[self:Any],60,78
/app/Repos/pandas/pandas/tests/test_msgpack/test_read_size.py,19,31,test_read_map_header,None,[],/app/Repos/pandas/pandas/tests/test_msgpack/test_read_size.py,49,58,test_correct_type_nested_array,None,[],11,72
/app/Repos/pandas/pandas/tests/test_frame.py,12122,12136,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12161,12174,test_date_index_query_with_NaT_duplicates,None,[self:Any],35,75
/app/Repos/pandas/pandas/tests/test_frame.py,9295,9361,test_sort_index,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9445,9464,test_sort_inplace,None,[self:Any],55,82
/app/Repos/pandas/pandas/tests/test_frame.py,8317,8323,test_align_fill_method_inner,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8335,8341,test_align_fill_method_right,None,[self:Any],71
/app/Repos/pandas/pandas/stats/moments.py,698,715,_expanding_func,None,[func:Any;desc:Any;check_minp:Any],/app/Repos/pandas/pandas/stats/moments.py,699,713,f,None,[arg:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any;**kwargs:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,12136,12148,test_date_index_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12386,12398,test_date_index_query_with_NaT_duplicates,None,[self:Any],60,77
/app/Repos/pandas/pandas/tests/test_multilevel.py,1518,1537,test_mixed_depth_get,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1552,1582,test_mixed_depth_drop,None,[self:Any],52,80
/app/Repos/pandas/pandas/tests/test_frame.py,12136,12148,test_date_index_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12161,12174,test_date_index_query_with_NaT_duplicates,None,[self:Any],52,85
/app/Repos/pandas/pandas/tests/test_frame.py,9640,9657,test_update,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9687,9704,test_update_filtered,None,[self:Any],73
/app/Repos/pandas/pandas/tests/test_frame.py,8323,8329,test_align_fill_method_outer,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8335,8341,test_align_fill_method_right,None,[self:Any],71
/app/Repos/pandas/pandas/stats/moments.py,538,567,rolling_quantile,None,[arg:Any;window:Any;quantile:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],/app/Repos/pandas/pandas/stats/moments.py,699,713,f,None,[arg:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any;**kwargs:Any],28,78
/app/Repos/pandas/pandas/tests/test_frame.py,12148,12161,test_date_index_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12386,12398,test_date_index_query_with_NaT_duplicates,None,[self:Any],60,78
/app/Repos/pandas/pandas/tests/test_multilevel.py,1537,1552,test_mixed_depth_insert,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1552,1582,test_mixed_depth_drop,None,[self:Any],58,80
/app/Repos/pandas/pandas/tests/test_frame.py,12148,12161,test_date_index_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12161,12174,test_date_index_query_with_NaT_duplicates,None,[self:Any],50,81
/app/Repos/pandas/pandas/tests/test_frame.py,9670,9687,test_update_nooverwrite,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9687,9704,test_update_filtered,None,[self:Any],66,90
/app/Repos/pandas/pandas/tests/test_frame.py,8329,8335,test_align_fill_method_left,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8335,8341,test_align_fill_method_right,None,[self:Any],71
/app/Repos/pandas/pandas/stats/moments.py,567,596,rolling_apply,None,[arg:Any;window:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],/app/Repos/pandas/pandas/stats/moments.py,699,713,f,None,[arg:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any;**kwargs:Any],28,78
/app/Repos/pandas/pandas/tests/test_frame.py,12347,12361,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12386,12398,test_date_index_query_with_NaT_duplicates,None,[self:Any],60,78
/app/Repos/pandas/pandas/tests/test_frame.py,6838,6850,test_drop_col_still_multiindex,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1552,1582,test_mixed_depth_drop,None,[self:Any],18,70
/app/Repos/pandas/pandas/tests/test_tseries.py,337,353,test_rank,None,[],/app/Repos/pandas/pandas/tests/test_tseries.py,340,349,_check,None,[arr:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,8030,8036,test_pivot_empty,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,10611,10640,test_reindex_multi,None,[self:Any],11,72
/app/Repos/pandas/pandas/tests/test_frame.py,9640,9657,test_update,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9704,9715,test_update_raise,None,[self:Any],26,71
/app/Repos/pandas/pandas/stats/plm.py,214,250,_add_entity_effects,None,[self:Any;panel:Any],/app/Repos/pandas/pandas/stats/plm.py,250,298,_add_categorical_dummies,None,[self:Any;panel:Any;cat_mappings:Any],16,75
/app/Repos/pandas/pandas/tests/test_frame.py,12361,12373,test_date_index_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12386,12398,test_date_index_query_with_NaT_duplicates,None,[self:Any],52,75
/app/Repos/pandas/pandas/computation/expressions.py,91,120,_evaluate_numexpr,None,[op:Any;op_str:Any;a:Any;b:Any;raise_on_error:Any;truediv:Any;**eval_kwargs:Any],/app/Repos/pandas/pandas/computation/expressions.py,125,153,_where_numexpr,None,[cond:Any;a:Any;b:Any;raise_on_error:Any],23,74
/app/Repos/pandas/pandas/stats/moments.py,385,401,ewmvar,None,[arg:Any;com:Any;span:Any;halflife:Any;min_periods:Any;bias:Any;freq:Any;time_rule:Any],/app/Repos/pandas/pandas/stats/moments.py,401,409,ewmstd,None,[arg:Any;com:Any;span:Any;halflife:Any;min_periods:Any;bias:Any;time_rule:Any],24,75
/app/Repos/pandas/pandas/tests/test_frame.py,11383,11397,test_idxmin,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,11397,11411,test_idxmax,None,[self:Any],75
/app/Repos/pandas/pandas/tests/test_frame.py,9670,9687,test_update_nooverwrite,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9704,9715,test_update_raise,None,[self:Any],26,71
/app/Repos/pandas/pandas/tests/test_frame.py,12373,12386,test_date_index_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12386,12398,test_date_index_query_with_NaT_duplicates,None,[self:Any],52,77
/app/Repos/pandas/pandas/stats/moments.py,181,196,rolling_corr,None,[arg1:Any;arg2:Any;window:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],/app/Repos/pandas/pandas/stats/moments.py,185,193,_get_corr,None,[a:Any;b:Any],100
/app/Repos/pandas/pandas/stats/moments.py,506,521,_rolling_func,None,[func:Any;desc:Any;check_minp:Any],/app/Repos/pandas/pandas/stats/moments.py,567,596,rolling_apply,None,[arg:Any;window:Any;func:Any;min_periods:Any;freq:Any;center:Any;time_rule:Any],34,83
/app/Repos/pandas/pandas/tests/test_frame.py,12111,12122,test_date_query_method,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12336,12347,test_date_query_method,None,[self:Any],89
