/app/Repos/pandas/scripts/json_manip.py,176,239,denorm,None,[queries:Any;iterable_of_things:Any;default:Any],/app/Repos/pandas/scripts/json_manip.py,204,236,_denorm,None,[queries:Any;thing:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,12655,12668,test_date_index_query_with_NaT_duplicates,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12891,12905,test_date_query_with_NaT,None,[self:Any],35,75
/app/Repos/pandas/pandas/tests/test_frame.py,12605,12616,test_date_query_no_attribute_access,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12905,12917,test_date_index_query,None,[self:Any],18,75
/app/Repos/pandas/pandas/tests/test_frame.py,12616,12630,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12655,12668,test_date_index_query_with_NaT_duplicates,None,[self:Any],35,75
/app/Repos/pandas/pandas/tests/test_frame.py,12881,12891,test_date_query_no_attribute_access,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12891,12905,test_date_query_with_NaT,None,[self:Any],39,88
/app/Repos/pandas/pandas/tests/test_frame.py,12616,12630,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12905,12917,test_date_index_query,None,[self:Any],56,85
/app/Repos/pandas/pandas/tests/test_frame.py,12630,12642,test_date_index_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12655,12668,test_date_index_query_with_NaT_duplicates,None,[self:Any],52,85
/app/Repos/pandas/pandas/tests/test_frame.py,13019,13055,check_str_query_method,None,[self:Any;parser:Any;engine:Any],/app/Repos/pandas/pandas/tests/test_frame.py,13063,13102,check_str_list_query_method,None,[self:Any;parser:Any;engine:Any],55,90
/app/Repos/pandas/pandas/tests/test_frame.py,12642,12655,test_date_index_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12905,12917,test_date_index_query,None,[self:Any],80
/app/Repos/pandas/pandas/tests/test_frame.py,12642,12655,test_date_index_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12655,12668,test_date_index_query_with_NaT_duplicates,None,[self:Any],50,81
/app/Repos/pandas/pandas/tests/test_frame.py,7033,7045,test_drop_col_still_multiindex,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1534,1553,test_mixed_depth_get,None,[self:Any],18,70
/app/Repos/pandas/pandas/tests/test_frame.py,12655,12668,test_date_index_query_with_NaT_duplicates,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12905,12917,test_date_index_query,None,[self:Any],42,83
/app/Repos/pandas/pandas/tests/test_frame.py,12737,12747,test_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12761,12776,test_query_index_without_name,None,[self:Any],17,74
/app/Repos/pandas/pandas/tests/test_tseries.py,163,179,test_left_join_indexer2,None,[],/app/Repos/pandas/pandas/tests/test_tseries.py,179,195,test_outer_join_indexer2,None,[],88
/app/Repos/pandas/pandas/tests/test_frame.py,12881,12891,test_date_query_no_attribute_access,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12905,12917,test_date_index_query,None,[self:Any],18,75
/app/Repos/pandas/pandas/tests/test_frame.py,12747,12761,test_query_index_with_name,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12761,12776,test_query_index_without_name,None,[self:Any],58,93
/app/Repos/pandas/pandas/tests/test_tseries.py,388,405,test_series_grouper,None,[],/app/Repos/pandas/pandas/tests/test_tseries.py,405,422,test_series_bin_grouper,None,[],51,83
/app/Repos/pandas/pandas/tests/test_frame.py,12891,12905,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12905,12917,test_date_index_query,None,[self:Any],56,85
/app/Repos/pandas/pandas/tests/test_frame.py,12605,12616,test_date_query_no_attribute_access,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12881,12891,test_date_query_no_attribute_access,None,[self:Any],89
/app/Repos/pandas/pandas/tests/test_msgpack/test_read_size.py,5,19,test_read_array_header,None,[],/app/Repos/pandas/pandas/tests/test_msgpack/test_read_size.py,19,31,test_read_map_header,None,[],32,81
/app/Repos/pandas/pandas/tests/test_frame.py,12593,12605,test_date_query_with_attribute_access,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12881,12891,test_date_query_no_attribute_access,None,[self:Any],70
/app/Repos/pandas/pandas/tests/test_multilevel.py,117,140,test_binops_level,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,118,135,_check_op,None,[opname:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,12616,12630,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12881,12891,test_date_query_no_attribute_access,None,[self:Any],31,86
/app/Repos/pandas/pandas/tests/test_multilevel.py,726,753,test_count_level,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,727,735,_check_counts,None,[frame:Any;axis:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,12630,12642,test_date_index_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12881,12891,test_date_query_no_attribute_access,None,[self:Any],18,75
/app/Repos/pandas/pandas/tests/test_multilevel.py,1249,1260,test_series_group_min_max,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1260,1291,test_frame_group_ops,None,[self:Any],14,84
/app/Repos/pandas/pandas/tests/test_frame.py,4769,4804,test_constructor_with_nas,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,4773,4792,check,None,[df:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,12642,12655,test_date_index_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12881,12891,test_date_query_no_attribute_access,None,[self:Any],18,75
/app/Repos/pandas/pandas/tests/test_multilevel.py,1534,1553,test_mixed_depth_get,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1553,1568,test_mixed_depth_insert,None,[self:Any],58,75
/app/Repos/pandas/pandas/tests/test_frame.py,4986,5098,test_bool_flex_frame,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,4994,5001,_check_unaligned_frame,None,[meth:Any;op:Any;df:Any;other:Any],100
/app/Repos/pandas/pandas/tests/test_multilevel.py,451,477,test_xs_level_multiple,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,477,492,test_xs_level0,None,[self:Any],44,78
/app/Repos/pandas/pandas/tests/test_tseries.py,30,47,test_backfill,None,[self:Any],/app/Repos/pandas/pandas/tests/test_tseries.py,47,64,test_pad,None,[self:Any],45,84
/app/Repos/pandas/pandas/tests/test_frame.py,5282,5316,test_comparisons,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5289,5309,test_comp,None,[func:Any],100
/app/Repos/pandas/pandas/tests/test_tseries.py,520,551,test_group_ohlc,None,[],/app/Repos/pandas/pandas/tests/test_tseries.py,532,537,_ohlc,None,[group:Any],100
/app/Repos/pandas/pandas/tests/test_tseries.py,163,179,test_left_join_indexer2,None,[],/app/Repos/pandas/pandas/tests/test_tseries.py,195,211,test_inner_join_indexer2,None,[],66,96
/app/Repos/pandas/pandas/tests/test_tseries.py,522,548,_check,None,[dtype:Any],/app/Repos/pandas/pandas/tests/test_tseries.py,532,537,_ohlc,None,[group:Any],100
/app/Repos/pandas/pandas/tests/test_tseries.py,179,195,test_outer_join_indexer2,None,[],/app/Repos/pandas/pandas/tests/test_tseries.py,195,211,test_inner_join_indexer2,None,[],66,96
/app/Repos/pandas/pandas/tests/test_tseries.py,318,329,test_convert_objects_ints,None,[],/app/Repos/pandas/pandas/tests/test_tseries.py,329,337,test_convert_objects_complex_number,None,[],29,76
/app/Repos/pandas/pandas/stats/tests/common.py,96,135,createData2,None,[self:Any],/app/Repos/pandas/pandas/stats/tests/common.py,135,161,createData3,None,[self:Any],38,87
/app/Repos/pandas/pandas/tests/test_frame.py,12891,12905,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12917,12930,test_date_index_query_with_NaT,None,[self:Any],50,80
/app/Repos/pandas/pandas/tests/test_frame.py,12905,12917,test_date_index_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12917,12930,test_date_index_query_with_NaT,None,[self:Any],90
/app/Repos/pandas/pandas/tests/test_frame.py,4082,4147,test_from_records_sequencelike,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,4147,4176,test_from_records_dictlike,None,[self:Any],47,80
/app/Repos/pandas/pandas/tests/test_frame.py,6130,6142,test_to_csv_index_no_leading_comma,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6142,6162,test_to_csv_line_terminators,None,[self:Any],66,88
/app/Repos/pandas/pandas/tests/test_frame.py,13102,13123,check_query_with_string_columns,None,[self:Any;parser:Any;engine:Any],/app/Repos/pandas/pandas/tests/test_frame.py,13127,13141,check_object_array_eq_ne,None,[self:Any;parser:Any;engine:Any],47,89
/app/Repos/pandas/pandas/tests/test_msgpack/test_read_size.py,5,19,test_read_array_header,None,[],/app/Repos/pandas/pandas/tests/test_msgpack/test_read_size.py,49,58,test_correct_type_nested_array,None,[],22,81
/app/Repos/pandas/pandas/tests/test_msgpack/test_read_size.py,19,31,test_read_map_header,None,[],/app/Repos/pandas/pandas/tests/test_msgpack/test_read_size.py,49,58,test_correct_type_nested_array,None,[],11,72
/app/Repos/pandas/pandas/tests/test_multilevel.py,1534,1553,test_mixed_depth_get,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1568,1598,test_mixed_depth_drop,None,[self:Any],52,80
/app/Repos/pandas/pandas/tests/test_multilevel.py,1553,1568,test_mixed_depth_insert,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1568,1598,test_mixed_depth_drop,None,[self:Any],58,80
/app/Repos/pandas/pandas/tests/test_frame.py,7033,7045,test_drop_col_still_multiindex,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1568,1598,test_mixed_depth_drop,None,[self:Any],18,70
/app/Repos/pandas/pandas/computation/expressions.py,92,121,_evaluate_numexpr,None,[op:Any;op_str:Any;a:Any;b:Any;raise_on_error:Any;truediv:Any;**eval_kwargs:Any],/app/Repos/pandas/pandas/computation/expressions.py,126,154,_where_numexpr,None,[cond:Any;a:Any;b:Any;raise_on_error:Any],23,74
/app/Repos/pandas/pandas/tests/test_frame.py,5487,5511,test_to_csv_cols_reordering,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5491,5503,_check_df,None,[df:Any;cols:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,5726,5740,test_to_csv_from_csv_w_some_infs,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5740,5753,test_to_csv_from_csv_w_all_infs,None,[self:Any],64,87
/app/Repos/pandas/pandas/tests/test_frame.py,6563,6573,test_corr_non_numeric,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6605,6649,test_cov,None,[self:Any],40,87
/app/Repos/pandas/pandas/tests/test_frame.py,5559,5726,test_to_csv_moar,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,5646,5659,make_dtnat_arr,None,[n:Any;nnat:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,8578,8584,test_align_fill_method_inner,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8590,8596,test_align_fill_method_left,None,[self:Any],71
/app/Repos/pandas/pandas/tests/test_frame.py,8584,8590,test_align_fill_method_outer,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8590,8596,test_align_fill_method_left,None,[self:Any],71
/app/Repos/pandas/pandas/tests/test_frame.py,8644,8766,test_where,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8739,8754,_check_set,None,[df:Any;cond:Any;check_dtypes:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,6082,6104,test_to_csv_quoting,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6104,6119,test_to_csv_unicodewriter_quoting,None,[self:Any],75
/app/Repos/pandas/pandas/tests/test_frame.py,7264,7330,test_regex_replace_scalar,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7330,7449,test_regex_replace_scalar_inplace,None,[self:Any],52,98
/app/Repos/pandas/pandas/tests/test_frame.py,12348,12397,check_query_with_named_multiindex,None,[self:Any;parser:Any;engine:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12401,12490,check_query_with_unnamed_multiindex,None,[self:Any;parser:Any;engine:Any],39,90
/app/Repos/pandas/pandas/tests/test_frame.py,12593,12605,test_date_query_with_attribute_access,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12630,12642,test_date_index_query,None,[self:Any],24,73
/app/Repos/pandas/pandas/tests/test_frame.py,12605,12616,test_date_query_no_attribute_access,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12630,12642,test_date_index_query,None,[self:Any],18,75
/app/Repos/pandas/pandas/tests/test_frame.py,12616,12630,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12630,12642,test_date_index_query,None,[self:Any],56,85
/app/Repos/pandas/pandas/tests/test_frame.py,12688,12712,test_query_scope,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12737,12747,test_query,None,[self:Any],12,76
/app/Repos/pandas/pandas/tests/test_frame.py,4829,4843,test_first_last_valid,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,6748,6771,test_dropIncompleteRows,None,[self:Any],39,74
/app/Repos/pandas/pandas/tests/test_frame.py,12725,12737,test_query_builtin,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12980,12993,test_query_builtin,None,[self:Any],78
/app/Repos/pandas/pandas/tests/test_frame.py,12712,12725,test_query_doesnt_pickup_local,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12980,12993,test_query_builtin,None,[self:Any],48,75
/app/Repos/pandas/pandas/tests/test_frame.py,7617,7673,test_regex_replace_dict_mixed,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7695,7709,test_regex_replace_list_to_scalar,None,[self:Any],25,74
/app/Repos/pandas/pandas/tests/test_multilevel.py,521,537,test_getitem_toplevel,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,588,596,test_getitem_slice_not_sorted,None,[self:Any],14,76
/app/Repos/pandas/pandas/tests/test_frame.py,7673,7690,test_regex_replace_dict_nested,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7695,7709,test_regex_replace_list_to_scalar,None,[self:Any],27,74
/app/Repos/pandas/pandas/tests/test_multilevel.py,521,537,test_getitem_toplevel,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1183,1204,test_frame_getitem_not_sorted,None,[self:Any],24,79
/app/Repos/pandas/pandas/tests/test_multilevel.py,98,117,test_reindex_level,None,[self:Any],/app/Repos/pandas/pandas/tests/test_multilevel.py,1330,1339,test_frame_series_agg_multiple_levels,None,[self:Any],12,80
/app/Repos/pandas/pandas/tests/test_frame.py,8578,8584,test_align_fill_method_inner,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8596,8602,test_align_fill_method_right,None,[self:Any],71
/app/Repos/pandas/pandas/tests/test_frame.py,8584,8590,test_align_fill_method_outer,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8596,8602,test_align_fill_method_right,None,[self:Any],71
/app/Repos/pandas/pandas/tests/test_tseries.py,64,73,test_left_join_indexer_unique,None,[],/app/Repos/pandas/pandas/tests/test_tseries.py,118,141,test_outer_join_indexer,None,[],24,71
/app/Repos/pandas/pandas/tests/test_frame.py,8590,8596,test_align_fill_method_left,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8596,8602,test_align_fill_method_right,None,[self:Any],71
/app/Repos/pandas/pandas/tests/test_frame.py,7153,7160,test_ffill,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7763,7779,test_replace,None,[self:Any],35,77
/app/Repos/pandas/pandas/tests/test_frame.py,7160,7167,test_bfill,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,7763,7779,test_replace,None,[self:Any],35,77
/app/Repos/pandas/pandas/tests/test_tseries.py,95,118,test_inner_join_indexer,None,[],/app/Repos/pandas/pandas/tests/test_tseries.py,118,141,test_outer_join_indexer,None,[],64,96
/app/Repos/pandas/pandas/tests/test_frame.py,8644,8766,test_where,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8653,8666,_check_get,None,[df:Any;cond:Any;check_dtypes:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,9279,9309,test_apply_empty_infer_type,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9283,9301,_check,None,[df:Any;f:Any],100
/app/Repos/pandas/pandas/tests/test_frame.py,9356,9390,test_apply_modify_traceback,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9419,9436,test_apply_convert_objects,None,[self:Any],78
/app/Repos/pandas/pandas/tests/test_frame.py,9909,9982,test_combine_first_mixed_bug,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9999,10012,test_update_dtypes,None,[self:Any],54,75
/app/Repos/pandas/pandas/tests/test_frame.py,10407,10418,test_skew,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,10418,10437,test_kurt,None,[self:Any],20,82
/app/Repos/pandas/pandas/tests/test_frame.py,10329,10352,test_cummin,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,10646,10669,test_cumsum,None,[self:Any],41,83
/app/Repos/pandas/pandas/tests/test_frame.py,10352,10375,test_cummax,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,10646,10669,test_cumsum,None,[self:Any],41,83
/app/Repos/pandas/pandas/tests/test_frame.py,10437,10520,_check_stat_op,None,[self:Any;name:Any;alternative:Any;frame:Any;has_skipna:Any;has_numeric_only:Any;check_dtype:Any;check_dates:Any;check_less_precise:Any],/app/Repos/pandas/pandas/tests/test_frame.py,11908,11981,_check_bool_op,None,[self:Any;name:Any;alternative:Any;frame:Any;has_skipna:Any;has_bool_only:Any],38,74
/app/Repos/pandas/pandas/tests/test_frame.py,12593,12605,test_date_query_with_attribute_access,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12605,12616,test_date_query_no_attribute_access,None,[self:Any],70
/app/Repos/pandas/pandas/tests/test_frame.py,12655,12668,test_date_index_query_with_NaT_duplicates,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12930,12941,test_date_index_query_with_NaT_duplicates,None,[self:Any],50,80
/app/Repos/pandas/pandas/tests/test_frame.py,12616,12630,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12930,12941,test_date_index_query_with_NaT_duplicates,None,[self:Any],61,78
/app/Repos/pandas/pandas/tests/test_frame.py,12630,12642,test_date_index_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12930,12941,test_date_index_query_with_NaT_duplicates,None,[self:Any],58,75
/app/Repos/pandas/pandas/tests/test_frame.py,12642,12655,test_date_index_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12930,12941,test_date_index_query_with_NaT_duplicates,None,[self:Any],59,78
/app/Repos/pandas/pandas/tests/test_frame.py,12891,12905,test_date_query_with_NaT,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12930,12941,test_date_index_query_with_NaT_duplicates,None,[self:Any],61,78
/app/Repos/pandas/pandas/tests/test_frame.py,12905,12917,test_date_index_query,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,12930,12941,test_date_index_query_with_NaT_duplicates,None,[self:Any],52,74
